,accommodates,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews
21759,2,1.0,1.0,1.0,$801.00,7,14,0
21760,2,1.0,1.0,1.0,"$1,097.00",3,10,5
21761,3,2.0,1.0,1.0,$998.00,4,28,7
21762,3,1.0,1.0,4.0,$401.00,2,1125,3
21763,4,3.0,1.0,3.0,"$1,497.00",2,3,16
21764,3,1.0,1.0,3.0,$499.00,4,1125,8
21765,2,1.0,1.0,1.0,$217.00,4,15,3
21766,3,1.0,1.0,1.0,$598.00,2,1125,7
21767,2,2.0,1.0,1.0,$558.00,4,1125,4
21768,3,2.0,1.0,3.0,$755.00,4,21,19
21769,1,1.0,1.0,1.0,$394.00,2,30,37
21770,2,1.0,1.0,1.0,$749.00,2,8,4
21771,2,1.0,1.0,1.0,$801.00,2,21,2
21772,3,1.0,1.0,1.0,$453.00,1,14,3
21773,5,2.0,1.0,3.0,$801.00,2,1125,1
21774,2,1.0,1.0,1.0,$401.00,3,1125,4
21775,2,1.0,1.0,1.0,"$1,399.00",3,1125,1
21776,4,2.0,1.0,4.0,"$1,996.00",21,1125,0
21777,2,1.0,1.0,1.0,$749.00,3,1125,4
21778,4,2.0,1.0,2.0,"$1,497.00",3,7,0
21779,2,1.0,1.0,1.0,$184.00,7,30,0
21780,4,1.0,1.0,1.0,$801.00,4,1125,8
21781,4,1.0,1.0,2.0,$650.00,2,30,15
21782,2,1.0,1.0,2.0,$952.00,2,1125,54
21783,4,2.0,1.0,4.0,$834.00,3,1125,6
21784,2,1.0,1.0,1.0,$893.00,2,1125,34
21785,6,3.0,1.0,5.0,$525.00,2,1125,2
21786,2,1.0,1.0,1.0,$499.00,1,1125,23
21787,5,3.0,2.0,6.0,"$1,175.00",2,1125,5
21788,5,3.0,1.0,3.0,$525.00,6,20,3
21789,4,1.0,1.0,3.0,$401.00,2,20,1
21790,6,3.0,1.0,3.0,$611.00,1,1125,3
21791,2,1.0,1.0,1.0,$821.00,1,1125,0
21792,4,2.0,1.0,2.0,"$1,497.00",1,1125,1
21793,6,2.0,1.0,3.0,$998.00,1,1125,2
21794,2,1.0,1.0,1.0,$401.00,1,1125,20
21795,4,1.0,1.0,2.0,$880.00,4,14,1
21796,2,1.0,1.0,1.0,$598.00,2,1125,5
21797,4,2.0,1.0,4.0,"$2,101.00",3,1125,18
21798,2,1.0,1.0,1.0,$355.00,14,60,6
21799,1,1.0,1.0,1.0,$401.00,2,5,0
21800,4,3.0,1.5,6.0,$893.00,2,1125,9
21801,3,1.0,1.0,1.0,$650.00,1,1125,2
21802,2,1.0,1.0,2.0,$453.00,1,1125,4
21803,2,1.0,1.0,1.0,$703.00,4,14,0
21804,2,1.0,1.0,2.0,$453.00,1,1125,4
21805,1,1.0,1.0,1.0,$388.00,1,1125,3
21806,2,1.0,1.0,1.0,$952.00,1,1125,1
21807,4,2.0,1.0,3.0,$900.00,3,30,2
21808,3,1.0,1.0,1.0,$598.00,3,100,10
21809,2,0.0,1.0,1.0,$381.00,1,1125,5
21810,4,2.0,1.5,2.0,$801.00,1,1125,3
21811,2,1.0,1.0,1.0,$302.00,6,30,6
21812,2,1.0,1.0,2.0,$407.00,2,1125,2
21813,5,1.0,1.0,5.0,$998.00,3,14,6
21814,4,2.0,1.0,2.0,$433.00,4,9,4
21815,1,1.0,1.0,1.0,$374.00,3,10,3
21816,2,1.0,1.0,1.0,$598.00,2,1125,5
21817,5,2.0,1.0,2.0,"$2,397.00",1,1125,11
21818,2,1.0,0.5,1.0,$348.00,1,1125,36
21819,4,2.0,1.0,4.0,"$1,458.00",1,1125,0
21820,4,2.0,1.0,2.0,$499.00,3,1125,2
21821,2,1.0,1.0,1.0,$309.00,1,14,3
21822,5,2.0,1.0,3.0,$598.00,4,10,2
21823,4,1.0,1.0,1.0,$493.00,3,31,28
21824,4,2.0,1.0,2.0,$348.00,4,30,4
21825,2,1.0,1.0,2.0,$499.00,4,12,2
21826,5,2.0,1.0,3.0,$998.00,4,7,1
21827,5,2.0,1.0,5.0,"$1,149.00",3,1125,12
21828,2,1.0,1.0,2.0,$499.00,3,7,1
21829,2,1.0,1.0,1.0,$493.00,1,1125,8
21830,4,2.0,1.0,4.0,"$1,497.00",3,9,0
21831,4,2.0,1.0,2.0,$775.00,3,7,8
21832,4,2.0,1.0,2.0,$900.00,14,21,0
21833,2,1.0,0.5,1.0,$598.00,3,1125,10
21834,2,1.0,1.0,1.0,$670.00,4,15,2
21835,2,1.0,1.0,2.0,$598.00,3,9,3
21836,4,2.0,1.0,2.0,$801.00,3,1125,23
21837,2,1.0,1.0,1.0,$598.00,1,31,14
21838,6,3.0,2.0,3.0,"$4,597.00",3,1125,6
21839,4,2.0,2.0,6.0,$801.00,3,20,1
21840,4,2.0,1.0,2.0,$801.00,2,1125,0
21841,5,2.0,1.0,5.0,$801.00,3,30,0
21842,4,2.0,1.0,2.0,"$1,898.00",1,1125,1
21843,2,1.0,1.0,2.0,$368.00,6,1125,0
21844,2,1.0,1.0,1.0,$302.00,1,14,5
21845,3,1.0,1.0,2.0,$801.00,4,10,11
21846,6,2.0,1.0,5.0,"$1,300.00",2,1125,13
21847,4,1.0,1.0,4.0,$624.00,2,5,4
21848,7,3.0,2.0,7.0,"$1,051.00",6,14,7
21849,2,1.0,1.0,1.0,$552.00,1,1125,9
21850,2,1.0,1.0,2.0,$453.00,3,1125,11
21851,6,2.0,1.0,6.0,"$1,300.00",3,1125,5
21852,2,1.0,1.0,1.0,$617.00,2,1125,3
21853,2,1.0,1.0,1.0,$499.00,1,8,2
21854,2,1.0,1.0,1.0,$703.00,2,10,5
21855,6,2.0,1.0,3.0,$650.00,2,10,2
21856,4,2.0,1.0,2.0,$998.00,8,15,0
21857,2,1.0,1.0,1.0,$598.00,4,1125,12
21858,5,3.0,1.5,5.0,"$1,195.00",3,14,10
21859,3,1.0,1.0,1.0,$650.00,3,1125,7
21860,2,1.0,1.0,2.0,$873.00,3,21,4
21861,4,2.0,1.0,4.0,$624.00,3,1125,2
21862,4,1.0,1.0,4.0,$302.00,2,1125,9
21863,2,1.0,1.0,2.0,$552.00,4,1125,4
21864,2,1.0,1.0,1.0,$552.00,1,1125,2
21865,3,1.0,1.5,2.0,$348.00,3,21,15
21866,3,1.0,1.0,2.0,$637.00,5,7,4
21867,4,1.0,1.0,2.0,$453.00,3,1125,5
21868,4,1.0,1.0,4.0,$952.00,3,1125,31
21869,1,1.0,1.0,1.0,$197.00,7,31,0
21870,3,1.0,1.0,3.0,$473.00,5,18,2
21871,2,1.0,1.0,1.0,$342.00,3,1125,4
21872,4,3.0,1.0,1.0,$900.00,3,1125,1
21873,4,2.0,1.0,2.0,"$1,202.00",2,14,3
21874,4,2.0,1.0,6.0,$893.00,2,1125,7
21875,2,1.0,1.0,1.0,$696.00,1,1125,7
21876,7,2.0,1.0,3.0,$847.00,3,1125,8
21877,3,1.0,1.0,3.0,$749.00,4,5,2
21878,2,1.0,1.0,1.0,$250.00,2,1125,23
21879,2,1.0,1.0,1.0,$650.00,5,20,5
21880,5,4.0,2.0,6.0,$952.00,3,24,3
21881,3,1.0,1.0,1.0,$801.00,3,12,8
21882,3,1.0,1.0,3.0,$440.00,4,1125,5
21883,4,2.0,1.0,4.0,$952.00,5,1125,0
21884,4,3.0,1.0,4.0,$893.00,3,7,1
21885,6,3.0,1.0,6.0,"$1,044.00",2,1125,7
21886,4,2.0,2.0,4.0,$650.00,2,6,3
21887,2,1.0,1.0,1.0,$598.00,3,7,0
21888,3,1.0,1.0,3.0,$598.00,3,5,0
21889,3,1.0,1.0,1.0,$808.00,1,1125,2
21890,4,2.0,1.0,4.0,$499.00,5,7,0
21891,4,1.0,1.0,3.0,$558.00,7,7,0
21892,6,2.0,1.0,6.0,$847.00,3,14,3
21893,2,1.0,1.0,1.0,$998.00,50,70,2
21894,4,1.0,1.0,2.0,$847.00,3,7,2
21895,7,3.0,1.0,7.0,$998.00,3,20,25
21896,6,3.0,1.0,4.0,"$1,208.00",1,1125,2
21897,2,0.0,1.0,1.0,$650.00,2,1125,2
21898,6,4.0,2.0,6.0,$801.00,3,1125,2
21899,2,1.0,1.0,1.0,$998.00,2,1125,19
21900,3,1.0,2.0,2.0,$374.00,3,1125,3
21901,3,1.0,1.0,1.0,$381.00,3,1125,7
21902,4,2.0,1.0,4.0,$847.00,2,1125,15
21903,1,1.0,1.0,1.0,$302.00,1,10,1
21904,2,1.0,1.0,1.0,$322.00,4,1125,3
21905,4,1.0,1.0,2.0,"$1,248.00",3,1125,34
21906,2,1.0,1.0,1.0,$998.00,7,1125,1
21907,4,3.0,1.0,3.0,"$1,044.00",1,1125,0
21908,4,2.0,1.0,3.0,"$1,156.00",1,1125,0
21909,4,2.0,1.0,3.0,"$1,372.00",1,1125,0
21910,3,2.0,1.0,2.0,"$1,235.00",1,1125,0
21911,4,2.0,1.0,2.0,"$1,195.00",1,1125,0
21912,6,3.0,1.0,3.0,"$1,812.00",1,1125,0
21913,4,2.0,1.0,2.0,"$1,215.00",1,1125,0
21914,3,1.0,1.0,2.0,"$1,044.00",1,1125,0
21915,2,1.0,1.0,1.0,$709.00,1,1125,0
21916,4,3.0,1.0,3.0,$867.00,1,1125,0
21917,2,1.0,1.0,1.0,"$1,294.00",1,1125,0
21918,6,3.0,1.0,5.0,"$1,346.00",1,1125,0
21919,2,1.0,1.0,1.0,$821.00,1,1125,0
21920,4,2.0,1.0,2.0,"$1,235.00",1,1125,0
21921,2,1.0,1.0,1.0,$972.00,1,1125,2
21922,6,4.0,1.0,4.0,"$1,438.00",1,1125,0
21923,4,2.0,1.0,3.0,$972.00,1,1125,0
21924,2,1.0,1.0,1.0,$781.00,1,1125,0
21925,4,3.0,1.0,3.0,"$1,451.00",1,1125,0
21926,4,3.0,1.0,3.0,"$1,346.00",1,1125,0
21927,3,1.0,1.0,2.0,$867.00,1,1125,0
21928,3,2.0,1.0,2.0,$860.00,1,1125,0
21929,2,1.0,1.0,1.0,$814.00,1,1125,4
21930,3,2.0,1.0,2.0,"$1,274.00",1,1125,0
21931,4,2.0,2.0,2.0,"$1,195.00",1,1125,0
21932,2,1.0,1.0,1.0,$749.00,1,1125,0
21933,4,1.0,1.0,1.0,$821.00,1,1125,1
21934,4,2.0,1.0,2.0,"$1,471.00",1,1125,0
21935,2,1.0,1.0,1.0,"$1,123.00",1,1125,4
21936,5,3.0,1.0,3.0,"$1,195.00",1,1125,0
21937,6,3.0,2.0,3.0,"$1,917.00",1,1125,0
21938,3,2.0,1.0,2.0,$913.00,1,1125,0
21939,6,3.0,1.0,2.0,"$1,307.00",1,1125,0
21940,4,2.0,1.0,2.0,"$1,274.00",1,1125,1
21941,3,2.0,1.0,2.0,$867.00,1,1125,0
21942,2,1.0,1.0,1.0,$985.00,1,1125,1
21943,3,3.0,1.0,3.0,"$1,097.00",1,1125,0
21944,4,2.0,1.0,2.0,"$1,241.00",1,1125,2
21945,4,2.0,1.0,2.0,"$1,569.00",1,1125,0
21946,2,1.0,1.0,1.0,$821.00,1,1125,0
21947,4,2.0,1.0,2.0,"$1,274.00",1,1125,0
21948,4,2.0,1.0,2.0,"$1,123.00",1,1125,0
21949,2,1.0,1.0,1.0,$749.00,1,1125,1
21950,2,2.0,1.0,2.0,"$1,241.00",1,1125,1
21951,6,3.0,1.0,3.0,"$1,438.00",1,1125,0
21952,4,2.0,1.0,2.0,"$1,583.00",1,1125,1
21953,2,1.0,1.0,1.0,$972.00,1,1125,0
21954,2,1.0,1.0,3.0,$742.00,1,1125,0
21955,5,3.0,1.0,3.0,"$1,313.00",1,1125,6
21956,7,4.0,2.0,4.0,"$1,648.00",1,1125,0
21957,6,3.0,1.0,3.0,"$1,136.00",1,1125,0
21958,6,3.0,1.0,3.0,"$1,727.00",1,1125,0
21959,2,2.0,1.0,2.0,"$1,077.00",1,1125,0
21960,5,3.0,1.0,3.0,"$1,359.00",1,1125,1
21961,6,3.0,1.0,3.0,"$1,346.00",1,1125,0
21962,2,1.0,1.0,1.0,$781.00,1,1125,0
21963,2,1.0,1.0,1.0,$972.00,1,1125,0
21964,2,1.0,1.0,1.0,$906.00,1,1125,0
21965,3,2.0,1.0,2.0,"$1,024.00",1,1125,1
21966,2,1.0,1.0,1.0,"$1,031.00",1,1125,0
21967,5,3.0,1.0,3.0,"$1,372.00",1,1125,0
21968,2,1.0,1.0,1.0,"$1,038.00",1,1125,0
21969,3,2.0,1.0,2.0,"$1,031.00",1,1125,0
21970,6,4.0,1.0,5.0,"$1,359.00",1,1125,0
21971,2,1.0,1.0,1.0,$781.00,1,1125,0
21972,2,1.0,1.0,1.0,$781.00,1,1125,0
21973,4,1.0,1.0,3.0,"$1,005.00",1,1125,1
21974,2,1.0,1.0,2.0,$821.00,1,1125,0
21975,5,2.0,1.0,2.0,"$1,235.00",1,1125,0
21976,5,2.0,1.0,3.0,"$1,478.00",1,1125,0
21977,4,2.0,1.0,2.0,"$1,313.00",1,1125,0
21978,5,3.0,1.0,4.0,"$1,241.00",1,1125,0
21979,4,2.0,1.0,2.0,"$1,084.00",1,1125,0
21980,4,1.0,1.0,1.0,"$1,044.00",1,1125,0
21981,2,2.0,1.0,2.0,"$1,005.00",1,1125,2
21982,3,2.0,1.0,2.0,"$1,097.00",1,1125,0
21983,4,1.0,1.0,4.0,"$1,202.00",5,1125,1
21984,2,1.0,1.0,1.0,$670.00,1,1125,0
21985,4,2.0,1.0,2.0,"$1,523.00",1,1125,0
21986,2,1.0,1.0,1.0,$893.00,1,1125,0
21987,4,2.0,1.0,2.0,"$1,097.00",1,1125,0
21988,4,2.0,1.0,3.0,"$1,313.00",1,1125,0
21989,4,2.0,1.0,2.0,"$2,128.00",1,1125,1
21990,4,3.0,1.0,3.0,"$1,274.00",1,1125,0
21991,2,1.0,1.0,1.0,$709.00,1,1125,0
21992,5,3.0,1.0,3.0,"$1,359.00",1,1125,0
21993,5,3.0,1.0,4.0,"$1,359.00",1,1125,0
21994,6,3.0,2.0,3.0,"$1,451.00",1,1125,0
21995,6,3.0,1.0,3.0,"$1,438.00",1,1125,0
21996,6,3.0,2.0,3.0,"$1,418.00",1,1125,0
21997,4,2.0,1.0,2.0,"$1,156.00",1,1125,0
21998,6,3.0,1.0,3.0,"$2,029.00",1,1125,0
21999,2,1.0,1.0,1.0,$913.00,1,1125,0
22000,2,1.0,1.0,1.0,$821.00,1,1125,0
22001,2,1.0,1.0,1.0,$821.00,1,1125,2
22002,4,3.0,1.0,3.0,"$1,294.00",1,1125,0
22003,2,1.0,1.0,1.0,$972.00,1,1125,0
22004,3,2.0,1.0,2.0,$913.00,1,1125,1
22005,2,1.0,1.0,1.0,$709.00,1,1125,1
22006,3,2.0,1.0,2.0,$972.00,1,1125,0
22007,6,5.0,1.0,5.0,"$1,648.00",1,1125,0
22008,5,2.0,1.0,3.0,"$1,313.00",1,1125,1
22009,5,3.0,1.0,3.0,"$1,097.00",1,1125,0
22010,4,1.0,1.0,2.0,"$1,057.00",1,1125,0
22011,5,2.0,1.0,4.0,"$1,865.00",1,1125,0
22012,5,3.0,1.0,4.0,"$1,267.00",1,1125,0
22013,4,2.0,2.0,2.0,"$1,412.00",1,1125,1
22014,2,1.0,1.0,2.0,$781.00,1,1125,4
22015,2,1.0,1.0,1.0,$808.00,1,1125,0
22016,2,1.0,1.0,2.0,$781.00,1,1125,0
22017,2,1.0,1.0,2.0,$781.00,1,1125,2
22018,5,3.0,1.0,3.0,"$1,491.00",1,1125,0
22019,3,1.0,1.0,2.0,$932.00,1,1125,1
22020,4,3.0,1.0,3.0,"$1,523.00",1,1125,1
22021,6,4.0,2.0,4.0,"$1,766.00",1,1125,0
22022,4,2.0,1.0,2.0,"$1,438.00",1,1125,0
22023,4,2.0,1.0,2.0,"$1,254.00",1,1125,2
22024,4,3.0,1.0,3.0,"$1,136.00",1,1125,0
22025,4,2.0,1.0,3.0,"$1,156.00",1,1125,1
22026,4,2.0,1.0,2.0,"$1,458.00",1,1125,0
22027,3,2.0,1.0,2.0,"$1,182.00",1,1125,0
22028,2,1.0,1.0,1.0,$749.00,1,1125,0
22029,3,2.0,1.0,3.0,"$1,024.00",1,1125,1
22030,6,4.0,1.0,4.0,"$1,714.00",1,1125,0
22031,2,1.0,1.0,1.0,"$1,044.00",1,1125,0
22032,4,2.0,1.0,2.0,"$1,156.00",1,1125,0
22033,5,3.0,1.0,3.0,"$1,491.00",1,1125,0
22034,2,1.0,1.0,1.0,$867.00,1,1125,0
22035,4,2.0,1.0,1.0,"$1,005.00",1,1125,0
22036,5,3.0,2.0,4.0,"$2,279.00",1,1125,0
22037,2,1.0,1.0,1.0,"$1,005.00",1,1125,0
22038,2,1.0,1.0,1.0,$749.00,1,1125,0
22039,4,2.0,1.0,3.0,"$1,235.00",1,1125,0
22040,2,1.0,1.0,1.0,$749.00,1,1125,0
22041,3,2.0,1.0,2.0,"$1,084.00",1,1125,0
22042,5,4.0,2.0,4.0,"$1,681.00",1,1125,0
22043,5,3.0,1.0,3.0,"$1,379.00",1,1125,0
22044,5,2.0,1.0,5.0,"$1,451.00",4,30,1
22045,2,1.0,1.0,1.0,$781.00,1,1125,0
22046,7,3.0,1.0,5.0,"$1,405.00",1,1125,0
22047,2,1.0,1.0,1.0,$821.00,1,1125,1
22048,4,1.0,1.0,2.0,"$1,156.00",1,1125,1
22049,2,2.0,1.0,2.0,$781.00,1,1125,0
22050,3,2.0,1.0,2.0,"$1,123.00",1,1125,1
22051,2,1.0,1.0,1.0,$893.00,1,1125,0
22052,4,2.0,1.0,2.0,"$1,195.00",1,1125,0
22053,3,1.0,1.0,2.0,$821.00,1,1125,0
22054,5,3.0,1.0,3.0,"$1,569.00",1,1125,0
22055,6,3.0,1.0,4.0,"$1,458.00",1,1125,0
22056,6,3.0,1.0,3.0,"$1,458.00",1,1125,0
22057,1,1.0,1.0,1.0,$197.00,4,300,14
22058,1,1.0,1.0,1.0,$230.00,2,1125,4
22059,3,1.0,1.0,3.0,$453.00,3,15,3
22060,6,3.0,1.0,3.0,"$1,865.00",3,1125,3
22061,2,1.0,1.0,1.0,$795.00,1,7,8
22062,2,1.0,1.0,1.0,$650.00,3,13,2
22063,2,1.0,1.0,1.0,$788.00,2,1125,21
22064,4,2.0,1.0,3.0,$749.00,4,1125,3
22065,4,2.0,1.0,4.0,$552.00,5,1125,0
22066,2,1.0,1.0,1.0,$401.00,2,7,30
22067,3,2.0,1.0,2.0,$801.00,2,14,4
22068,3,1.0,1.0,1.0,$998.00,3,1125,35
22069,3,1.0,1.0,2.0,$578.00,5,30,7
22070,2,1.0,1.0,1.0,$552.00,1,23,6
22071,2,1.0,1.0,1.0,$703.00,2,30,11
22072,3,1.0,1.0,1.0,$749.00,3,1125,6
22073,5,2.0,2.0,5.0,"$2,449.00",3,1000,0
22074,6,3.0,1.0,3.0,"$1,497.00",2,1125,5
22075,1,1.0,1.0,1.0,$282.00,2,15,1
22076,2,1.0,1.0,1.0,$282.00,1,30,1
22077,2,0.0,1.0,1.0,$401.00,4,1125,10
22078,3,2.0,1.0,2.0,$453.00,2,14,1
22079,2,1.0,1.0,2.0,$867.00,3,1125,11
22080,2,1.0,1.0,1.0,$801.00,4,14,0
22081,2,1.0,1.0,1.0,$341.00,2,1125,4
22082,2,1.0,1.0,2.0,$486.00,2,1125,45
22083,2,1.0,1.0,1.0,$473.00,2,7,3
22084,2,1.0,1.0,1.0,$703.00,5,1125,5
22085,2,1.0,1.5,1.0,$309.00,2,20,10
22086,4,2.0,2.0,4.0,$952.00,3,7,3
22087,2,1.0,1.0,2.0,$998.00,4,7,4
22088,2,1.0,1.0,1.0,$184.00,5,1125,2
22089,4,2.0,1.0,4.0,$900.00,4,1125,8
22090,2,1.0,1.0,1.0,$282.00,4,14,3
22091,2,1.0,1.0,1.0,$998.00,2,1125,0
22092,2,1.0,1.0,1.0,$998.00,2,1125,8
22093,3,1.0,1.0,2.0,$703.00,1,1125,9
22094,2,1.0,1.0,1.0,"$1,202.00",3,7,10
22095,4,1.0,1.0,2.0,$801.00,2,3,18
22096,5,3.0,1.0,5.0,$972.00,3,1125,3
22097,5,2.0,1.0,2.0,$860.00,5,7,14
22098,4,3.0,1.0,2.0,$755.00,3,14,5
22099,7,3.0,2.0,3.0,$749.00,2,1125,14
22100,2,1.0,1.0,1.0,$499.00,1,1125,6
22101,2,1.0,1.0,1.0,$598.00,2,20,2
22102,2,1.0,1.0,2.0,$381.00,2,8,4
22103,6,2.0,1.0,6.0,$847.00,5,1124,6
22104,4,2.0,1.0,3.0,$900.00,3,1125,1
22105,4,2.0,1.0,3.0,$998.00,7,20,1
22106,3,1.0,1.0,2.0,$552.00,2,6,7
22107,2,1.0,1.0,2.0,$893.00,1,4,9
22108,2,1.0,1.0,1.0,"$1,898.00",1,1125,0
22109,2,1.0,1.0,1.0,$552.00,3,1125,4
22110,4,2.0,2.0,2.0,$506.00,3,21,1
22111,5,2.0,1.0,3.0,$617.00,3,14,5
22112,6,2.0,1.0,1.0,$775.00,3,14,8
22113,4,2.0,2.0,2.0,$801.00,4,1125,3
22114,4,2.0,1.5,4.0,$998.00,3,1125,0
22115,2,1.0,1.0,1.0,$598.00,2,1125,4
22116,4,1.0,1.0,1.0,$847.00,3,1125,3
22117,4,3.0,2.0,3.0,$650.00,4,9,1
22118,2,1.0,1.0,2.0,$847.00,2,1125,8
22119,2,1.0,1.0,2.0,$709.00,8,1125,6
22120,2,1.0,1.0,1.0,$348.00,5,1125,15
22121,2,1.0,1.0,1.0,$401.00,3,1125,1
22122,4,1.0,1.0,2.0,$453.00,3,31,12
22123,4,1.0,1.0,2.0,$900.00,4,1125,4
22124,3,2.0,1.0,2.0,$650.00,2,1125,8
22125,2,1.0,1.0,2.0,$598.00,4,31,14
22126,2,1.0,1.0,1.0,$197.00,7,15,0
22127,6,3.0,1.0,6.0,"$1,497.00",2,30,35
22128,3,1.0,1.0,2.0,$703.00,60,90,3
22129,3,2.0,1.0,3.0,"$1,005.00",1,1125,1
22130,6,3.0,1.0,6.0,"$1,799.00",4,1125,2
22131,2,1.0,1.0,2.0,$598.00,3,20,3
22132,4,2.0,1.0,6.0,"$2,101.00",3,1125,5
22133,6,3.0,1.0,3.0,"$1,497.00",3,1125,1
22134,4,2.0,1.0,3.0,"$1,097.00",1,1125,0
22135,4,2.0,1.0,4.0,$847.00,2,1125,55
22136,2,1.0,1.0,1.0,$217.00,20,1125,3
22137,4,2.0,1.0,4.0,$552.00,5,1125,5
22138,2,1.0,1.0,1.0,$598.00,2,2,1
22139,3,1.0,0.0,1.0,$466.00,3,14,7
22140,2,1.0,1.0,2.0,$749.00,2,14,9
22141,2,0.0,1.0,1.0,$650.00,4,1125,8
22142,2,1.0,1.0,2.0,$998.00,3,10,8
22143,2,1.0,1.0,1.0,$650.00,2,7,2
22144,2,1.0,1.0,1.0,$401.00,4,1125,0
22145,2,0.0,1.0,2.0,$387.00,4,1125,22
22146,3,1.0,1.0,2.0,$650.00,3,1125,9
22147,2,1.0,1.0,1.0,$703.00,5,1125,2
22148,4,3.0,1.0,3.0,"$1,300.00",3,1125,2
22149,2,1.0,1.0,1.0,"$1,300.00",3,1125,1
22150,2,1.0,1.0,1.0,$499.00,3,7,1
22151,2,1.0,1.0,1.0,$578.00,3,30,3
22152,5,3.0,1.0,4.0,$952.00,2,21,6
22153,2,1.0,1.0,1.0,$401.00,1,1125,4
22154,5,2.0,1.5,3.0,"$1,202.00",4,9,1
22155,2,1.0,1.0,1.0,$801.00,2,1125,1
22156,3,2.0,1.0,2.0,"$1,497.00",3,1125,2
22157,6,3.0,1.0,6.0,$998.00,4,14,2
22158,3,2.0,1.0,4.0,$552.00,4,5,8
22159,4,2.0,1.0,3.0,$998.00,2,1125,14
22160,5,2.0,1.0,4.0,"$2,397.00",1,1125,2
22161,5,3.0,1.0,5.0,"$1,602.00",3,14,18
22162,6,2.0,1.0,3.0,$801.00,3,1125,0
22163,3,1.0,1.0,2.0,$499.00,3,21,17
22164,2,1.0,1.0,1.0,$900.00,3,10,9
22165,2,1.0,1.0,2.0,$998.00,2,14,10
22166,3,2.0,1.0,2.0,"$64,998.00",2,30,2
22167,2,1.0,1.0,1.0,$952.00,4,21,13
22168,6,3.0,1.0,3.0,"$1,202.00",2,14,6
22169,3,0.0,1.0,2.0,"$1,202.00",2,1125,11
22170,3,2.0,1.0,3.0,$880.00,7,30,8
22171,2,1.0,1.0,1.0,"$1,497.00",1,120,6
22172,4,1.0,1.0,4.0,$506.00,2,1125,6
22173,3,1.0,1.0,1.0,$676.00,2,7,11
22174,2,1.0,1.0,1.0,$598.00,2,10,2
22175,5,3.0,1.0,5.0,"$1,103.00",3,30,21
22176,3,1.0,1.5,3.0,$952.00,4,1125,10
22177,2,1.0,1.0,1.0,$552.00,4,21,5
22178,4,2.0,1.0,2.0,$696.00,3,1125,5
22179,4,3.0,1.0,4.0,"$1,799.00",7,1125,5
22180,10,3.0,2.0,3.0,"$1,596.00",2,7,11
22181,5,2.0,1.0,5.0,$453.00,4,14,0
22182,7,4.0,2.0,4.0,"$2,003.00",5,45,3
22183,2,1.0,1.0,1.0,$650.00,1,1123,4
22184,2,1.0,1.0,1.0,$348.00,1,10,17
22185,3,1.0,1.0,3.0,$749.00,7,1125,0
22186,2,1.0,1.0,1.0,$847.00,3,1125,2
22187,2,1.0,1.0,2.0,$801.00,1,1125,12
22188,2,1.0,1.0,2.0,$650.00,3,1125,6
22189,2,1.0,1.0,1.0,$676.00,2,6,15
22190,4,1.0,1.0,2.0,$847.00,2,21,15
22191,2,1.0,1.0,2.0,$302.00,1,1,0
22192,1,1.0,1.0,1.0,$322.00,6,1125,0
22193,3,2.0,1.5,2.0,"$1,202.00",4,1125,2
22194,5,0.0,1.0,2.0,"$1,287.00",1,14,1
22195,2,1.0,1.0,1.0,$847.00,2,14,16
22196,2,1.0,1.0,1.0,$499.00,3,8,6
22197,4,1.0,1.0,1.0,$998.00,1,1125,0
22198,2,1.0,1.0,1.0,$703.00,2,8,5
22199,2,0.0,1.0,1.0,$749.00,2,1125,2
22200,4,2.0,1.0,4.0,$499.00,4,1125,2
22201,2,1.0,1.0,2.0,$998.00,2,7,0
22202,3,1.0,1.0,1.0,$801.00,2,1125,13
22203,2,2.0,1.0,1.0,$703.00,4,1125,5
22204,2,1.0,1.0,2.0,$598.00,2,7,16
22205,2,1.0,1.0,1.0,"$1,051.00",4,1125,0
22206,2,1.0,1.0,1.0,$453.00,6,30,1
22207,4,2.0,1.0,4.0,$801.00,2,14,1
22208,2,0.0,1.0,1.0,$703.00,3,26,4
22209,4,2.0,1.0,2.0,"$1,097.00",4,10,1
22210,2,1.0,1.0,3.0,$998.00,2,7,2
22211,2,1.0,1.0,1.0,$499.00,2,1125,1
22212,2,1.0,0.5,2.0,$453.00,2,4,7
22213,2,1.0,1.0,1.0,$637.00,1,1125,8
22214,2,1.0,1.0,1.0,$703.00,4,14,3
22215,2,1.0,1.0,1.0,$499.00,1,1125,2
22216,2,1.0,1.0,1.0,$479.00,3,30,0
22217,4,2.0,1.0,4.0,"$1,051.00",3,1125,2
22218,2,1.0,1.0,1.0,$309.00,2,1125,4
22219,2,1.0,1.0,2.0,$250.00,1,5,14
22220,4,1.0,1.0,4.0,$499.00,3,14,8
22221,3,2.0,1.0,3.0,$998.00,1,1125,12
22222,2,1.0,1.0,1.0,$499.00,3,30,5
22223,2,1.0,2.0,1.0,$368.00,3,1125,3
22224,6,2.0,1.0,3.0,$552.00,2,1125,2
22225,2,0.0,1.0,1.0,$302.00,2,7,10
22226,5,3.0,1.5,2.0,$998.00,4,1125,1
22227,3,1.0,1.0,2.0,$847.00,6,11,1
22228,6,3.0,1.0,2.0,"$2,003.00",3,21,9
